wdid,structureName,streamMile,latitude,longitude,adminNumber,netAbsolute
4500618,HAHN AND OTTEN DITCH,10.26,39.425717,-107.50903,22243.21704,0.8
4500618,HAHN AND OTTEN DITCH,10.26,39.425717,-107.50903,22258.21339,0.36
4500618,HAHN AND OTTEN DITCH,10.26,39.425717,-107.50903,30170.22738,2.03
4500619,HANN DITCH,2.88,39.492591,-107.827539,18503,2.67
4500621,HARRINGTON DITCH,0.58,39.54761,-107.557252,12205,0.25
4500622,HAYWARD SPRING DITCH,5.72,39.410786,-107.954261,34825.22888,0.75
4500623,HAYWARD AND WYATT PL,86.42,39.413239,-108.085233,36557,5
4500623,HAYWARD AND WYATT PL,86.42,39.413239,-108.085233,43829.36557,7.725
4500624,HELEN AND LEE SPG AND PL,,39.438878,-107.824749,39669,0.42
4500625,HEWITT AND MILBURN DITCH,2.68,39.441857,-107.987709,13370,2.58
4500626,HIGH DITCH AND PIPELINE,,39.458127,-107.758287,29207.26545,0.05
4500627,HIGHLINE ALKALI DITCH,3.95,39.375164,-107.642982,20375.1948,2.8
4500627,HIGHLINE ALKALI DITCH,3.95,39.375164,-107.642982,22020.20596,14.43
4500628,HIGHEST DITCH,1.34,39.345055,-107.565374,23747.21715,0.7
4500628,HIGHEST DITCH,1.34,39.345055,-107.565374,23747.21807,0.5
4500628,HIGHEST DITCH,1.34,39.345055,-107.565374,33441.32264,3.8
4500629,HILL DITCH,3.66,39.482772,-107.832721,12142,0
4500629,HILL DITCH,3.66,39.482772,-107.832721,13709,2.5
4500630,HODGSON NO 1 DITCH,0.22,39.504857,-107.606178,21504.15462,1.4
4500630,HODGSON NO 1 DITCH,0.22,39.504857,-107.606178,24925.2351,1.5
4500632,HOLMES DITCH,4.72,39.435268,-107.914427,12998,1.67
4500632,HOLMES DITCH,4.72,39.435268,-107.914427,13327,3.97
4500632,HOLMES DITCH,4.72,39.435268,-107.914427,19544.12998,0.83
4500632,HOLMES DITCH,4.72,39.435268,-107.914427,19812.16156,2
4500632,HOLMES DITCH,4.72,39.435268,-107.914427,21366.19113,2.67
4500633,HOMESTAKE DITCH,1.46,39.379489,-108.090501,13065,1.33
4500633,HOMESTAKE DITCH,1.46,39.379489,-108.090501,13767,2
4500635,HUDSON & SULLIVAN DITCH,3.01,39.518723,-107.543118,13103,3
4500635,HUDSON & SULLIVAN DITCH,3.01,39.518723,-107.543118,13605,1.67
4500635,HUDSON & SULLIVAN DITCH,3.01,39.518723,-107.543118,33099.32262,11.47
4500636,HUMMING BIRD DITCH,3.47,39.452314,-107.915765,19794.16528,0
4500636,HUMMING BIRD DITCH,3.47,39.452314,-107.915765,22621.21282,1.2
4500636,HUMMING BIRD DITCH,3.47,39.452314,-107.915765,28736.22748,1
4500637,HUNTER AND GANT DITCH,6.64,39.42861,-107.772688,12535,6.25
4500637,HUNTER AND GANT DITCH,6.64,39.42861,-107.772688,14718.12983,2.2
4500638,HUNTLEY DITCH,2.79,39.440766,-107.98599,12844,1.67
4500638,HUNTLEY DITCH,2.79,39.440766,-107.98599,13583,4.5
4500638,HUNTLEY DITCH,2.79,39.440766,-107.98599,13907,5
4500638,HUNTLEY DITCH,2.79,39.440766,-107.98599,17367.1409,1
4500638,HUNTLEY DITCH,2.79,39.440766,-107.98599,19673.12844,0.83
4500638,HUNTLEY DITCH,2.79,39.440766,-107.98599,51134.12844,0.033
4500639,HODGSON NO 2 DITCH,0.21,39.505199,-107.606214,21504.15462,0
4500640,IVY SPRINGS WASTE WTR D,97.36,39.473312,-107.939029,18613.17595,1.2
4500640,IVY SPRINGS WASTE WTR D,97.36,39.473312,-107.939029,54421.30315,1
4500641,J A CLARK DITCH,1.72,39.504692,-107.839996,13032,2
4500641,J A CLARK DITCH,1.72,39.504692,-107.839996,19047.18566,0
4500642,J S PORTER DITCH,2.13,39.394652,-107.631364,19789.17925,0.8
4500642,J S PORTER DITCH,2.13,39.394652,-107.631364,21166.2084,1.6
4500642,J S PORTER DITCH,2.13,39.394652,-107.631364,56809,0.8
4500643,J T PEARCE DITCH,108.51,39.521114,-107.794674,35476,0
4500643,J T PEARCE DITCH,108.51,39.521114,-107.794674,37681.18436,5
4500645,JAY BIRD DITCH,1.04,39.480961,-107.918241,13363,1
4500645,JAY BIRD DITCH,1.04,39.480961,-107.918241,13904,2
4500645,JAY BIRD DITCH,1.04,39.480961,-107.918241,30170.22738,1.98
4500645,JAY BIRD DITCH,1.04,39.480961,-107.918241,36068,2
4500647,JENKINS WASTE WATER D,9.53,39.447874,-107.659953,22620.2164,1.3
4500648,JOE TAYLOR DITCH,0.85,39.503955,-107.51218,24052.13641,0.4
4500648,JOE TAYLOR DITCH,0.85,39.503955,-107.51218,33099.32262,8.34
4500648,JOE TAYLOR DITCH,0.85,39.503955,-107.51218,54786.48723,2.61
4500649,JOHNSON DITCH E DIVIDE,3.09,39.442657,-107.601881,21149.1581,1.3
4500649,JOHNSON DITCH E DIVIDE,3.09,39.442657,-107.601881,30170.22738,1.34
4500653,JONATHAN GANT DITCH,5.85,39.429204,-107.760201,21190.1513,1.5
4500655,JUNE CREEK DITCH,0.39,39.431178,-107.576489,30170.22404,0.4
4500655,JUNE CREEK DITCH,0.39,39.431178,-107.576489,30170.22738,0.4
4500656,KAMM AND DAVIS DITCH,4.24,39.489044,-107.541617,22152.22005,3.2
4500656,KAMM AND DAVIS DITCH,4.24,39.489044,-107.541617,47481.47237,3
4500657,KARL LINDAUER PUMP & PL,85.25,39.398159,-108.092358,37196,1
4500658,KENNON SPRINGS DITCH,2.82,39.365319,-108.076239,13181,0.4
4500658,KENNON SPRINGS DITCH,2.82,39.365319,-108.076239,21974.15797,0.28
4500659,KERLEE DITCH,3.3,39.430148,-108.004377,22118.18709,0.9
4500660,KING DITCH,3.83,39.437366,-107.592332,21322.17425,1.5
4500660,KING DITCH,3.83,39.437366,-107.592332,30170.22738,0.72
4500661,KING HEATHERLY DITCH,4.73,39.43449,-107.581502,21322.18372,5.3
4500661,KING HEATHERLY DITCH,4.73,39.43449,-107.581502,30170.22738,3.77
4500662,KNIGHT PUMP & PIPELINE,93.24,39.47281,-108.011048,38471,1.5
4500662,KNIGHT PUMP & PIPELINE,93.24,39.47281,-108.011048,40298,2
4500663,KNIGHT SPRING & PIPELINE,,39.4686,-108.000727,37681.36729,0.013
4500664,L AND C DITCH,9.53,39.40111,-107.829726,15477,0
4500665,LAKE DITCH,7.31,39.497516,-107.487366,19348.14324,0.324
4500665,LAKE DITCH,7.31,39.497516,-107.487366,33099.32262,0.324
4500666,J LARSON DITCH,0.29,39.453233,-107.627968,22748.21309,0.9
4500667,LARSON SPRING PIPELINE,,39.512222,-107.528669,33099.30801,0.266
4500668,LAST CHANCE DITCH,117.93,39.538546,-107.646973,13596,47.817
4500668,LAST CHANCE DITCH,117.93,39.538546,-107.646973,35476,0
4500668,LAST CHANCE DITCH,117.93,39.538546,-107.646973,36204,0
4500668,LAST CHANCE DITCH,117.93,39.538546,-107.646973,52230.48303,7
4500668,LAST CHANCE DITCH,117.93,39.538546,-107.646973,55152.55014,0
4500670,LEE DITCH,2.6,39.469666,-107.857667,13337,2.4
4500670,LEE DITCH,2.6,39.469666,-107.857667,14717.13028,1
4500670,LEE DITCH,2.6,39.469666,-107.857667,20937.20896,3
4500671,LITTLE MOSQUITO DITCH,1.67,39.315343,-107.535792,34419.25719,3
4500673,LONE CEDAR DITCH,1.31,39.308965,-107.539087,34419.30862,1.5
4500674,LONE STAR DITCH,4.2,39.358583,-108.054964,21974.21193,3.51
4500674,LONE STAR DITCH,4.2,39.358583,-108.054964,22096,0.7
4500675,LOUIS REYNOLDS DITCH,3.53,39.505237,-107.608506,13234,0.67
4500675,LOUIS REYNOLDS DITCH,3.53,39.505237,-107.608506,13623,0.83
4500675,LOUIS REYNOLDS DITCH,3.53,39.505237,-107.608506,19807.17105,2.28
4500675,LOUIS REYNOLDS DITCH,3.53,39.505237,-107.608506,19833.17105,1.6
4500675,LOUIS REYNOLDS DITCH,3.53,39.505237,-107.608506,30170.13234,0.83
4500675,LOUIS REYNOLDS DITCH,3.53,39.505237,-107.608506,30170.22738,3.78
4500675,LOUIS REYNOLDS DITCH,3.53,39.505237,-107.608506,44329,0
4500676,LULA NO 1 DITCH,5.14,39.436607,-107.753612,39392,1
4500677,LUXON SPRING AND DITCH,,39.498265,-107.853036,37681.2902,1.5
4500678,MCBIRNEY SPRING PIPELINE,,39.540564,-107.557569,33097.18383,0.066
4500679,MCCAREY WASTE WATER D,,39.476016,-107.94021,19850.17629,0.1
4500680,MCPHERSON DITCH,2.42,39.525858,-107.661334,37186,0
4500681,MCPHERSON SPRING NO 1,,39.536117,-107.636927,37681.28275,0.2
4500682,MCPHERSON SPRING NO 2,,39.536117,-107.636927,37681.28276,0.15
4500683,MCPHERSON WATER WELL,,39.533449,-107.631027,41042,1
4500685,MAMM CREEK DITCH,4.27,39.420197,-107.701876,12488,1.67
4500685,MAMM CREEK DITCH,4.27,39.420197,-107.701876,13270,3.33
4500685,MAMM CREEK DITCH,4.27,39.420197,-107.701876,13612,6.17
4500688,MARLING DITCH,2.93,39.391661,-108.055327,22232.20988,0
4500689,MARTIN AND KENNEDY DITCH,3.85,39.447365,-107.917325,13722,5.58
4500689,MARTIN AND KENNEDY DITCH,3.85,39.447365,-107.917325,20515.13722,1
4500689,MARTIN AND KENNEDY DITCH,3.85,39.447365,-107.917325,22153.17295,1.2
4500691,MESA DITCH,4.15,39.358561,-108.055833,12838,2
4500691,MESA DITCH,4.15,39.358561,-108.055833,13032,0
4500692,MICKLISH NO 1 DITCH,4.45,39.506403,-107.409334,24720.22431,0.2
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,11833,0.25
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,11950,0.17
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,12174,1.58
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,12512,1
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,13623,0
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,13926,0.53
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,19047.15811,10
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,37681.34454,5
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,41799,5
4500693,MINEOTA DITCH,3.19,39.50986,-107.608458,53200,0
4500694,MOCKING BIRD DITCH,1.04,39.480961,-107.918241,13302,0.5
4500694,MOCKING BIRD DITCH,1.04,39.480961,-107.918241,13467,1.08
4500694,MOCKING BIRD DITCH,1.04,39.480961,-107.918241,19544.13302,0.42
4500695,MOORE DITCH,0.25,39.55191,-107.558772,11484,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,11854,0.25
4500695,MOORE DITCH,0.25,39.55191,-107.558772,12175,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,12178,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,12205,1.33
4500695,MOORE DITCH,0.25,39.55191,-107.558772,12534,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,13103,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,13294,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,13605,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,15804.14694,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,15804.14713,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,15804.14809,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,20515.16065,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,22153.2062,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,23300.22747,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,24052.13641,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,33007.32262,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,33099.18383,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,33099.30801,0
4500695,MOORE DITCH,0.25,39.55191,-107.558772,33099.32262,0
4500698,CEDAR SPRING AND DITCH N0. 3,7.89,39.44918,-107.739889,55128,0.53
4500699,MOSQUITO DITCH,1.35,39.309427,-107.538547,30895.23535,0.78
4500699,MOSQUITO DITCH,1.35,39.309427,-107.538547,34419.25758,2.68
4500699,MOSQUITO DITCH,1.35,39.309427,-107.538547,36676,20.04
4500702,MOUNTAIN SHEEP DITCH,1.19,39.504506,-107.84978,12541,0
4500702,MOUNTAIN SHEEP DITCH,1.19,39.504506,-107.84978,13842,0
4500703,MULTA-FLEXA DITCH,0.98,39.532906,-107.616406,19485.15827,0.5
4500703,MULTA-FLEXA DITCH,0.98,39.532906,-107.616406,22391.19083,5.5
4500703,MULTA-FLEXA DITCH,0.98,39.532906,-107.616406,22426,0
4500704,MULTA-TRINA DITCH,1.74,39.459302,-107.625268,25758.20697,49
4500704,MULTA-TRINA DITCH,1.74,39.459302,-107.625268,53325.22482,0.75
4500705,MURRAY AND YULE DITCH,1.89,39.49166,-107.502471,11484,2.83
4500705,MURRAY AND YULE DITCH,1.89,39.49166,-107.502471,12175,1.5
4500705,MURRAY AND YULE DITCH,1.89,39.49166,-107.502471,12534,4
4500705,MURRAY AND YULE DITCH,1.89,39.49166,-107.502471,33099.32262,8.82
4500705,MURRAY AND YULE DITCH,1.89,39.49166,-107.502471,54056.48729,3
4500705,MURRAY AND YULE DITCH,1.89,39.49166,-107.502471,54056.50541,1
4500705,MURRAY AND YULE DITCH,1.89,39.49166,-107.502471,58074.48356,10
4500706,MUSCONETCONG DITCH,3.31,39.436088,-107.979064,13593,2.42
4500706,MUSCONETCONG DITCH,3.31,39.436088,-107.979064,13946,2.67
4500706,MUSCONETCONG DITCH,3.31,39.436088,-107.979064,19306.16253,1.2
4500706,MUSCONETCONG DITCH,3.31,39.436088,-107.979064,22380.13976,1
4500706,MUSCONETCONG DITCH,3.31,39.436088,-107.979064,23952.23662,0.12
4500708,NUMBER ONE DITCH,3.96,39.403384,-108.030097,20800.18748,0.6
4500708,NUMBER ONE DITCH,3.96,39.403384,-108.030097,22232.2094,2
4500708,NUMBER ONE DITCH,3.96,39.403384,-108.030097,23703.2094,1.26
4500710,NUCKOLLS DITCH,5.63,39.413795,-107.705589,12512,3.08
4500710,NUCKOLLS DITCH,5.63,39.413795,-107.705589,12905,2
4500711,OBRIEN AND BAUMGARTNER D,4.91,39.432844,-107.914093,13726,2.83
4500711,OBRIEN AND BAUMGARTNER D,4.91,39.432844,-107.914093,19808.13726,0.5
4500712,OBRIEN FEEDER DITCH,2.99,39.438064,-107.941101,13223,0.42
4500713,OCONNOR DITCH,2.59,39.469803,-107.857579,14717.13028,1
4500714,OLD TRUSTY DITCH,5.23,39.355637,-108.037442,21974.21038,4.874
4500714,OLD TRUSTY DITCH,5.23,39.355637,-108.037442,21974.21275,0.7
4500714,OLD TRUSTY DITCH,5.23,39.355637,-108.037442,21974.21523,2.355
4500714,OLD TRUSTY DITCH,5.23,39.355637,-108.037442,44194.39186,2
4500714,OLD TRUSTY DITCH,5.23,39.355637,-108.037442,51641,3
4500718,PEISAR SPRING DITCH,,39.508454,-107.538058,33099.32993,0.5
4500719,PENNY IRR DITCH NO 1,0.86,39.468533,-107.610645,19184.16493,1.8
4500719,PENNY IRR DITCH NO 1,0.86,39.468533,-107.610645,19874.16493,1.1
4500719,PENNY IRR DITCH NO 1,0.86,39.468533,-107.610645,30170.22738,4.87
4500721,PETE AND BILL DITCH,2.23,39.392845,-108.065456,34825.22279,2.7
4500722,PIERCE AND REES DITCH,9.09,39.454022,-107.660211,23325.20758,0.4
4500723,PINE SPRING AND DITCH,,39.426616,-107.77506,37681.34911,1
4500724,POLE CREEK DITCH,0.66,39.354068,-107.576995,23747.20953,0.5
4500724,POLE CREEK DITCH,0.66,39.354068,-107.576995,23747.21715,0.7
4500725,PORTER DITCH,7.94,39.39193,-107.601806,13072,3.42
4500725,PORTER DITCH,7.94,39.39193,-107.601806,13798,8.83
4500725,PORTER DITCH,7.94,39.39193,-107.601806,20196.16192,12.25
4500725,PORTER DITCH,7.94,39.39193,-107.601806,20416.18397,16.67
4500725,PORTER DITCH,7.94,39.39193,-107.601806,30170.22738,18.83
4500725,PORTER DITCH,7.94,39.39193,-107.601806,52595.51742,1.25
4500725,PORTER DITCH,7.94,39.39193,-107.601806,52595.52534,1.25
4500726,POTTER SPGS NO 1 2 3 D,98.32,39.488731,-107.937714,34825.20209,0.12
4500727,POTTER SP NO 1 2 PUMP PL,,39.490486,-107.936345,34825.20209,0.13
4500728,PROBASCO WASTE WATER D,1.67,39.435078,-107.630446,19047.17154,1.7
4500730,R AND A G ANDERSON DITCH,3.49,39.451987,-107.915879,13710,3
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,19145.16893,0.56
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,19145.18385,0.8
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,20179,0.44
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,20195.15486,0.24
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,20195.2018,2.6
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,20800.18385,1.47
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,22232.20988,1.2
4500731,GARDNER DITCH,3.86,39.402952,-108.031796,34825.2164,7.25
4500732,R F DITCH,2.85,39.440496,-107.984898,13113,2
4500732,R F DITCH,2.85,39.440496,-107.984898,13580,2.775
4500732,R F DITCH,2.85,39.440496,-107.984898,13868,2.83
4500732,R F DITCH,2.85,39.440496,-107.984898,19850.13113,0.83
4500732,R F DITCH,2.85,39.440496,-107.984898,19850.1358,0.42
4500732,R F DITCH,2.85,39.440496,-107.984898,21903.21903,1
4500738,REYNOLDS & GILLUM DITCH,1.27,39.478107,-107.916029,19850.18367,2.23
4500739,RIFLE TOWN INTAKE PL,3.92,39.479046,-107.832919,12142,1
4500739,RIFLE TOWN INTAKE PL,3.92,39.479046,-107.832919,37681.31563,0
4500741,RINEHART DITCH NO 1,6.5,39.43897,-107.819118,38608,1.9
4500742,RIPPLER DITCH,6.1,39.402213,-107.694957,13762,2.4
4500743,RISING SUN DITCH,118.07,39.538425,-107.642396,12392,3.33
4500743,RISING SUN DITCH,118.07,39.538425,-107.642396,13484,8.5
4500743,RISING SUN DITCH,118.07,39.538425,-107.642396,37725,9
4500743,RISING SUN DITCH,118.07,39.538425,-107.642396,53691.53095,0.033
4500744,RIVERS DITCH,94.18,39.468645,-107.995155,37681.19158,2
4500746,ROBINSON DITCH NO 1,98.32,39.489233,-107.938188,34825.2021,0.27
4500747,ROBINSON DITCH NO 2,98.32,39.489317,-107.938076,34825.20211,0.26
4500749,RODERICK DITCH,9.89,39.485761,-107.449941,20797.16162,0.872
4500749,RODERICK DITCH,9.89,39.485761,-107.449941,20797.17653,2
4500749,RODERICK DITCH,9.89,39.485761,-107.449941,21590.20574,4
4500749,RODERICK DITCH,9.89,39.485761,-107.449941,33099.32262,12.63
4500751,RUSTLER DITCH,1.29,39.486547,-107.85844,12185,1.16
4500754,SAWYER DITCH,1.64,39.363021,-108.122917,37681.22035,2
4500755,SCHATZ DITCH,2.42,39.525858,-107.661334,37755,2.5
4500755,SCHATZ DITCH,2.42,39.525858,-107.661334,40481,2.5
4500757,SHIRLEY SPRING PIPELINE,,39.539875,-107.62298,36477,0.0053
4500757,SHIRLEY SPRING PIPELINE,,39.539875,-107.62298,47057,0.1
4500758,SHUTT DITCH,2.68,39.441787,-107.987625,13645,3
4500758,SHUTT DITCH,2.68,39.441787,-107.987625,13849,3
4500762,SLIDE CREEK DITCH NO 1,94.51,39.469663,-107.988132,37681.18926,1.5
4500763,SLIDE CREEK DITCH NO 2,94.56,39.468357,-107.984636,37681.18926,1.5
4500764,SLIDING DITCH,3.28,39.431231,-107.695344,13262,1.17
4500764,SLIDING DITCH,3.28,39.431231,-107.695344,13625,1.17
4500764,SLIDING DITCH,3.28,39.431231,-107.695344,22114.19092,7
4500765,SMART DITCH,1.79,39.459014,-107.625652,23335.20016,9
4500766,SMITH DITCH,1.84,39.504549,-107.837746,13473,0.84
4500766,SMITH DITCH,1.84,39.504549,-107.837746,19047.18566,2
4500768,SMITH AND NEVE DITCH,4.58,39.469815,-107.832463,13571,2.12
4500768,SMITH AND NEVE DITCH,4.58,39.469815,-107.832463,13800,0.36
4500769,SOURS SPRING AND DITCH,,39.424228,-107.829291,34825.24561,0.25
4500769,SOURS SPRING AND DITCH,,39.424228,-107.829291,34825.33053,0.025
4500772,SPRING CREEK DITCH,0.75,39.467968,-107.961805,13283,2
4500773,SPRING GULCH DITCH,1.79,39.380811,-108.074308,19145.15781,0
4500773,SPRING GULCH DITCH,1.79,39.380811,-108.074308,21166.19814,0.8
4500774,SPRING GULCH DITCH NO 1,103.6,39.503287,-107.867126,37681.19158,0.83
4500775,SPRING GULCH DITCH NO 2,93.39,39.468515,-108.009933,37681.19158,0.83
4500776,SPRING GULCH DITCH NO 3,93.5,39.468556,-108.005401,37681.19158,0.83
4500777,STANDLEE PUMP & PIPELINE,90.95,39.454998,-108.037797,36240,0.2
4500779,STARBUCK DITCH,9.66,39.48711,-107.453476,20197.17288,1.8
4500779,STARBUCK DITCH,9.66,39.48711,-107.453476,33099.32262,2.56
4500780,STARBUCK AND PAXTON D,4.7,39.513126,-107.518431,23486.2068,1
4500780,STARBUCK AND PAXTON D,4.7,39.513126,-107.518431,33099.32262,6.06
4500781,STARKE DITCH,3.92,39.479046,-107.832919,37681.31563,1
4500782,STOBAUGH DITCH,0,39.452882,-107.594674,19815.18772,0.44
4500782,STOBAUGH DITCH,0,39.452882,-107.594674,30170.22738,0.8
4500783,STRAY HORSE DITCH,1.27,39.478115,-107.916064,23159.19509,0.4
4500784,STUDT SPRING D HGT NO 1,,39.442564,-108.032376,37681.22005,0.76
4500786,SURPRISE DITCH NO 1,96.3,39.47835,-107.956317,34825.26662,2
4500787,SWAN SPRING WW DITCH,95.24,39.460427,-107.968899,15307.14366,1.4
4500788,SYKES AND ALVORD DITCH,11.71,39.473861,-107.424542,21590.20574,1.9
4500788,SYKES AND ALVORD DITCH,11.71,39.473861,-107.424542,23490.22187,3.2
4500789,SWARTZ DITCH,3.27,39.446362,-107.61544,37681.28641,0.89
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,13010,6.2
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,13249,5.25
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,13704,1.67
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,21323.19097,0.08
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,21323.19832,12.73
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,23704.19832,1.2
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,30170.1301,0.42
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,30170.13012,0.42
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,30170.22738,24.58
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,58074.51408,2
4500790,TALLMADGE AND GIBSON D,1.21,39.464838,-107.612273,58439.52534,1.5
4500791,TALBOTT PUMP & PIPELINE,124.67,39.568439,-107.54121,22240.197,2.2
4500791,TALBOTT PUMP & PIPELINE,124.67,39.568439,-107.54121,39201,2
4500792,TANNEY NO 2 DITCH,0.39,39.393406,-108.091905,19145.15781,1.2
4500792,TANNEY NO 2 DITCH,0.39,39.393406,-108.091905,21166.19814,0
4500793,TAUGHENBAUGH DITCH,3.35,39.487075,-107.831373,12993,1.5
4500793,TAUGHENBAUGH DITCH,3.35,39.487075,-107.831373,13576,8.5
4500793,TAUGHENBAUGH DITCH,3.35,39.487075,-107.831373,18881,1.2
4500793,TAUGHENBAUGH DITCH,3.35,39.487075,-107.831373,19047.18881,4.8
4500793,TAUGHENBAUGH DITCH,3.35,39.487075,-107.831373,44925.36159,16.6
4500795,TEDDY DITCH,1.06,39.422195,-108.068137,24832.24258,0.36
4500796,TENDERFOOT DITCH,5.05,39.356312,-108.040221,12516,5.7
4500796,TENDERFOOT DITCH,5.05,39.356312,-108.040221,13032,0
4500797,TEPEE DITCH,3.66,39.437931,-107.728271,13222,1.54
4500798,THREE HUNDRED DITCH,0.91,39.467908,-107.609157,24052.1965,0.6
4500799,TOLAND GULCH DITCH,6.44,39.484357,-107.667924,24556.23298,1.72
4500800,UPPER MAMM CREEK DITCH,6.34,39.394527,-107.715944,13077,2.17
4500801,VALENTINE DITCH,1.04,39.480961,-107.918241,24788.21523,1.3
4500801,VALENTINE DITCH,1.04,39.480961,-107.918241,37681.31897,2.7
4500804,VAUGHAN SPRING DITCH,3.39,39.372679,-108.052329,23381.2285,0.38
4500805,VINAL HAYWARD PIPELINE,88.33,39.425826,-108.063673,34825.33068,2.5
4500806,W A SKELTON DITCH,108.5,39.52107,-107.794637,35476,0
4500806,W A SKELTON DITCH,108.5,39.52107,-107.794637,37681.16324,10
4500807,WANDA SPRING AND PL,,39.453025,-108.035387,34825.25688,0.25
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,22152.21856,3.94
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,22232.19505,3.27
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,23334.19516,1.2
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,23334.21375,0.48
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,23334.2149,0.72
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,23334.21677,0.6
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,23334.21863,0.24
4500808,WANDERING JEW DITCH,5.98,39.404819,-107.996276,23704.23136,2.72
